center,left,right,steering,throttle,brake,speed
IMG/center_2017_06_28_00_56_58_173.jpg,IMG/left_2017_06_28_00_56_58_173.jpg,IMG/right_2017_06_28_00_56_58_173.jpg,0,1,0,30.19033
IMG/center_2017_06_28_00_56_58_246.jpg,IMG/left_2017_06_28_00_56_58_246.jpg,IMG/right_2017_06_28_00_56_58_246.jpg,0,1,0,30.19032
IMG/center_2017_06_28_00_56_58_321.jpg,IMG/left_2017_06_28_00_56_58_321.jpg,IMG/right_2017_06_28_00_56_58_321.jpg,0,1,0,30.19027
IMG/center_2017_06_28_00_56_58_395.jpg,IMG/left_2017_06_28_00_56_58_395.jpg,IMG/right_2017_06_28_00_56_58_395.jpg,0.2,1,0,30.17962
IMG/center_2017_06_28_00_56_58_468.jpg,IMG/left_2017_06_28_00_56_58_468.jpg,IMG/right_2017_06_28_00_56_58_468.jpg,0,1,0,30.18949
IMG/center_2017_06_28_00_56_58_540.jpg,IMG/left_2017_06_28_00_56_58_540.jpg,IMG/right_2017_06_28_00_56_58_540.jpg,0,1,0,30.18989
IMG/center_2017_06_28_00_56_58_615.jpg,IMG/left_2017_06_28_00_56_58_615.jpg,IMG/right_2017_06_28_00_56_58_615.jpg,0,1,0,30.19029
IMG/center_2017_06_28_00_56_58_688.jpg,IMG/left_2017_06_28_00_56_58_688.jpg,IMG/right_2017_06_28_00_56_58_688.jpg,0,1,0,30.19024
IMG/center_2017_06_28_00_56_58_761.jpg,IMG/left_2017_06_28_00_56_58_761.jpg,IMG/right_2017_06_28_00_56_58_761.jpg,0,1,0,30.18954
IMG/center_2017_06_28_00_56_58_853.jpg,IMG/left_2017_06_28_00_56_58_853.jpg,IMG/right_2017_06_28_00_56_58_853.jpg,0,1,0,30.19043
IMG/center_2017_06_28_00_56_58_948.jpg,IMG/left_2017_06_28_00_56_58_948.jpg,IMG/right_2017_06_28_00_56_58_948.jpg,0,1,0,30.19029
IMG/center_2017_06_28_00_56_59_017.jpg,IMG/left_2017_06_28_00_56_59_017.jpg,IMG/right_2017_06_28_00_56_59_017.jpg,0,1,0,30.19028
IMG/center_2017_06_28_00_56_59_088.jpg,IMG/left_2017_06_28_00_56_59_088.jpg,IMG/right_2017_06_28_00_56_59_088.jpg,0,1,0,30.1903
IMG/center_2017_06_28_00_56_59_162.jpg,IMG/left_2017_06_28_00_56_59_162.jpg,IMG/right_2017_06_28_00_56_59_162.jpg,0,1,0,30.19041
IMG/center_2017_06_28_00_56_59_233.jpg,IMG/left_2017_06_28_00_56_59_233.jpg,IMG/right_2017_06_28_00_56_59_233.jpg,0,1,0,30.19043
IMG/center_2017_06_28_00_56_59_304.jpg,IMG/left_2017_06_28_00_56_59_304.jpg,IMG/right_2017_06_28_00_56_59_304.jpg,0.2,1,0,30.17951
IMG/center_2017_06_28_00_56_59_387.jpg,IMG/left_2017_06_28_00_56_59_387.jpg,IMG/right_2017_06_28_00_56_59_387.jpg,0,1,0,30.19119
IMG/center_2017_06_28_00_56_59_487.jpg,IMG/left_2017_06_28_00_56_59_487.jpg,IMG/right_2017_06_28_00_56_59_487.jpg,0,1,0,30.19011
IMG/center_2017_06_28_00_56_59_571.jpg,IMG/left_2017_06_28_00_56_59_571.jpg,IMG/right_2017_06_28_00_56_59_571.jpg,0,1,0,30.19023
IMG/center_2017_06_28_00_56_59_650.jpg,IMG/left_2017_06_28_00_56_59_650.jpg,IMG/right_2017_06_28_00_56_59_650.jpg,0,1,0,30.19027
IMG/center_2017_06_28_00_56_59_726.jpg,IMG/left_2017_06_28_00_56_59_726.jpg,IMG/right_2017_06_28_00_56_59_726.jpg,0,1,0,30.19014
IMG/center_2017_06_28_00_56_59_814.jpg,IMG/left_2017_06_28_00_56_59_814.jpg,IMG/right_2017_06_28_00_56_59_814.jpg,-0.1,1,0,30.18777
IMG/center_2017_06_28_00_56_59_899.jpg,IMG/left_2017_06_28_00_56_59_899.jpg,IMG/right_2017_06_28_00_56_59_899.jpg,-0.35,1,0,30.16391
IMG/center_2017_06_28_00_56_59_976.jpg,IMG/left_2017_06_28_00_56_59_976.jpg,IMG/right_2017_06_28_00_56_59_976.jpg,0,1,0,30.18982
IMG/center_2017_06_28_00_57_00_059.jpg,IMG/left_2017_06_28_00_57_00_059.jpg,IMG/right_2017_06_28_00_57_00_059.jpg,0,1,0,30.19038
IMG/center_2017_06_28_00_57_00_144.jpg,IMG/left_2017_06_28_00_57_00_144.jpg,IMG/right_2017_06_28_00_57_00_144.jpg,0,1,0,30.19079
IMG/center_2017_06_28_00_57_00_233.jpg,IMG/left_2017_06_28_00_57_00_233.jpg,IMG/right_2017_06_28_00_57_00_233.jpg,0,1,0,30.19022
IMG/center_2017_06_28_00_57_00_332.jpg,IMG/left_2017_06_28_00_57_00_332.jpg,IMG/right_2017_06_28_00_57_00_332.jpg,0,1,0,30.19033
IMG/center_2017_06_28_00_57_00_414.jpg,IMG/left_2017_06_28_00_57_00_414.jpg,IMG/right_2017_06_28_00_57_00_414.jpg,0,1,0,30.19032
IMG/center_2017_06_28_00_57_00_483.jpg,IMG/left_2017_06_28_00_57_00_483.jpg,IMG/right_2017_06_28_00_57_00_483.jpg,0,1,0,30.19032
IMG/center_2017_06_28_00_57_00_555.jpg,IMG/left_2017_06_28_00_57_00_555.jpg,IMG/right_2017_06_28_00_57_00_555.jpg,0,1,0,30.19029
IMG/center_2017_06_28_00_57_00_626.jpg,IMG/left_2017_06_28_00_57_00_626.jpg,IMG/right_2017_06_28_00_57_00_626.jpg,0,1,0,30.19029
IMG/center_2017_06_28_00_57_00_699.jpg,IMG/left_2017_06_28_00_57_00_699.jpg,IMG/right_2017_06_28_00_57_00_699.jpg,0,1,0,30.1903
IMG/center_2017_06_28_00_57_00_778.jpg,IMG/left_2017_06_28_00_57_00_778.jpg,IMG/right_2017_06_28_00_57_00_778.jpg,0,1,0,30.19032
IMG/center_2017_06_28_00_57_00_861.jpg,IMG/left_2017_06_28_00_57_00_861.jpg,IMG/right_2017_06_28_00_57_00_861.jpg,0.2,1,0,30.17986
IMG/center_2017_06_28_00_57_00_934.jpg,IMG/left_2017_06_28_00_57_00_934.jpg,IMG/right_2017_06_28_00_57_00_934.jpg,0,1,0,30.19069
IMG/center_2017_06_28_00_57_01_028.jpg,IMG/left_2017_06_28_00_57_01_028.jpg,IMG/right_2017_06_28_00_57_01_028.jpg,0,1,0,30.19002
IMG/center_2017_06_28_00_57_01_101.jpg,IMG/left_2017_06_28_00_57_01_101.jpg,IMG/right_2017_06_28_00_57_01_101.jpg,0,1,0,30.19023
IMG/center_2017_06_28_00_57_01_169.jpg,IMG/left_2017_06_28_00_57_01_169.jpg,IMG/right_2017_06_28_00_57_01_169.jpg,0,1,0,30.19025
IMG/center_2017_06_28_00_57_01_266.jpg,IMG/left_2017_06_28_00_57_01_266.jpg,IMG/right_2017_06_28_00_57_01_266.jpg,0,1,0,30.19032
IMG/center_2017_06_28_00_57_01_335.jpg,IMG/left_2017_06_28_00_57_01_335.jpg,IMG/right_2017_06_28_00_57_01_335.jpg,0,1,0,30.19027
IMG/center_2017_06_28_00_57_01_436.jpg,IMG/left_2017_06_28_00_57_01_436.jpg,IMG/right_2017_06_28_00_57_01_436.jpg,0,1,0,30.19032
IMG/center_2017_06_28_00_57_01_504.jpg,IMG/left_2017_06_28_00_57_01_504.jpg,IMG/right_2017_06_28_00_57_01_504.jpg,0,1,0,30.19028
IMG/center_2017_06_28_00_57_01_571.jpg,IMG/left_2017_06_28_00_57_01_571.jpg,IMG/right_2017_06_28_00_57_01_571.jpg,0,1,0,30.19027
IMG/center_2017_06_28_00_57_01_638.jpg,IMG/left_2017_06_28_00_57_01_638.jpg,IMG/right_2017_06_28_00_57_01_638.jpg,0,1,0,30.19024
IMG/center_2017_06_28_00_57_01_705.jpg,IMG/left_2017_06_28_00_57_01_705.jpg,IMG/right_2017_06_28_00_57_01_705.jpg,0,1,0,30.1903
IMG/center_2017_06_28_00_57_01_790.jpg,IMG/left_2017_06_28_00_57_01_790.jpg,IMG/right_2017_06_28_00_57_01_790.jpg,0,1,0,30.19028
IMG/center_2017_06_28_00_57_01_876.jpg,IMG/left_2017_06_28_00_57_01_876.jpg,IMG/right_2017_06_28_00_57_01_876.jpg,0,1,0,30.19037
IMG/center_2017_06_28_00_57_01_958.jpg,IMG/left_2017_06_28_00_57_01_958.jpg,IMG/right_2017_06_28_00_57_01_958.jpg,0,1,0,30.19029
IMG/center_2017_06_28_00_57_02_049.jpg,IMG/left_2017_06_28_00_57_02_049.jpg,IMG/right_2017_06_28_00_57_02_049.jpg,0,1,0,30.19031
IMG/center_2017_06_28_00_57_02_145.jpg,IMG/left_2017_06_28_00_57_02_145.jpg,IMG/right_2017_06_28_00_57_02_145.jpg,0,1,0,30.19029
IMG/center_2017_06_28_00_57_02_231.jpg,IMG/left_2017_06_28_00_57_02_231.jpg,IMG/right_2017_06_28_00_57_02_231.jpg,0,1,0,30.19031
IMG/center_2017_06_28_00_57_02_321.jpg,IMG/left_2017_06_28_00_57_02_321.jpg,IMG/right_2017_06_28_00_57_02_321.jpg,0,1,0,30.19031
IMG/center_2017_06_28_00_57_02_398.jpg,IMG/left_2017_06_28_00_57_02_398.jpg,IMG/right_2017_06_28_00_57_02_398.jpg,-0.15,1,0,30.18424
IMG/center_2017_06_28_00_57_02_491.jpg,IMG/left_2017_06_28_00_57_02_491.jpg,IMG/right_2017_06_28_00_57_02_491.jpg,-0.35,1,0,30.16346
IMG/center_2017_06_28_00_57_02_563.jpg,IMG/left_2017_06_28_00_57_02_563.jpg,IMG/right_2017_06_28_00_57_02_563.jpg,0,0.9045191,0,30.15693
IMG/center_2017_06_28_00_57_02_634.jpg,IMG/left_2017_06_28_00_57_02_634.jpg,IMG/right_2017_06_28_00_57_02_634.jpg,0,0.690028,0,30.09978
IMG/center_2017_06_28_00_57_02_724.jpg,IMG/left_2017_06_28_00_57_02_724.jpg,IMG/right_2017_06_28_00_57_02_724.jpg,0,0.4202021,0,30.06778
IMG/center_2017_06_28_00_57_02_815.jpg,IMG/left_2017_06_28_00_57_02_815.jpg,IMG/right_2017_06_28_00_57_02_815.jpg,0,0.149032,0,29.96045
IMG/center_2017_06_28_00_57_02_901.jpg,IMG/left_2017_06_28_00_57_02_901.jpg,IMG/right_2017_06_28_00_57_02_901.jpg,0,0,0,29.76344
IMG/center_2017_06_28_00_57_02_989.jpg,IMG/left_2017_06_28_00_57_02_989.jpg,IMG/right_2017_06_28_00_57_02_989.jpg,0,0,0,29.52394
IMG/center_2017_06_28_00_57_03_079.jpg,IMG/left_2017_06_28_00_57_03_079.jpg,IMG/right_2017_06_28_00_57_03_079.jpg,0,0.1830391,0,29.30759
IMG/center_2017_06_28_00_57_03_169.jpg,IMG/left_2017_06_28_00_57_03_169.jpg,IMG/right_2017_06_28_00_57_03_169.jpg,0,0.4536662,0,29.37313
IMG/center_2017_06_28_00_57_03_258.jpg,IMG/left_2017_06_28_00_57_03_258.jpg,IMG/right_2017_06_28_00_57_03_258.jpg,0,0.7213891,0,29.80612
IMG/center_2017_06_28_00_57_03_348.jpg,IMG/left_2017_06_28_00_57_03_348.jpg,IMG/right_2017_06_28_00_57_03_348.jpg,0,0.9923311,0,30.16558
IMG/center_2017_06_28_00_57_03_438.jpg,IMG/left_2017_06_28_00_57_03_438.jpg,IMG/right_2017_06_28_00_57_03_438.jpg,0,1,0,30.1904
IMG/center_2017_06_28_00_57_03_525.jpg,IMG/left_2017_06_28_00_57_03_525.jpg,IMG/right_2017_06_28_00_57_03_525.jpg,0,1,0,30.19022
IMG/center_2017_06_28_00_57_03_615.jpg,IMG/left_2017_06_28_00_57_03_615.jpg,IMG/right_2017_06_28_00_57_03_615.jpg,0,1,0,30.19027
IMG/center_2017_06_28_00_57_03_702.jpg,IMG/left_2017_06_28_00_57_03_702.jpg,IMG/right_2017_06_28_00_57_03_702.jpg,0,1,0,30.19027
IMG/center_2017_06_28_00_57_03_791.jpg,IMG/left_2017_06_28_00_57_03_791.jpg,IMG/right_2017_06_28_00_57_03_791.jpg,-0.2,1,0,30.17994
IMG/center_2017_06_28_00_57_03_865.jpg,IMG/left_2017_06_28_00_57_03_865.jpg,IMG/right_2017_06_28_00_57_03_865.jpg,-0.4,1,0,30.15748
IMG/center_2017_06_28_00_57_03_938.jpg,IMG/left_2017_06_28_00_57_03_938.jpg,IMG/right_2017_06_28_00_57_03_938.jpg,0,0.7776011,0,30.12461
IMG/center_2017_06_28_00_57_04_029.jpg,IMG/left_2017_06_28_00_57_04_029.jpg,IMG/right_2017_06_28_00_57_04_029.jpg,0,0.5051382,0,30.08793
IMG/center_2017_06_28_00_57_04_118.jpg,IMG/left_2017_06_28_00_57_04_118.jpg,IMG/right_2017_06_28_00_57_04_118.jpg,-0.15,0.237358,0,29.98861
IMG/center_2017_06_28_00_57_04_199.jpg,IMG/left_2017_06_28_00_57_04_199.jpg,IMG/right_2017_06_28_00_57_04_199.jpg,-0.35,0,0,29.7802
IMG/center_2017_06_28_00_57_04_279.jpg,IMG/left_2017_06_28_00_57_04_279.jpg,IMG/right_2017_06_28_00_57_04_279.jpg,0,0,0,29.5338
IMG/center_2017_06_28_00_57_04_360.jpg,IMG/left_2017_06_28_00_57_04_360.jpg,IMG/right_2017_06_28_00_57_04_360.jpg,-0.05,0,0,29.29488
IMG/center_2017_06_28_00_57_04_443.jpg,IMG/left_2017_06_28_00_57_04_443.jpg,IMG/right_2017_06_28_00_57_04_443.jpg,-0.25,0,0,29.03537
IMG/center_2017_06_28_00_57_04_528.jpg,IMG/left_2017_06_28_00_57_04_528.jpg,IMG/right_2017_06_28_00_57_04_528.jpg,0,0,0,28.77924
IMG/center_2017_06_28_00_57_04_610.jpg,IMG/left_2017_06_28_00_57_04_610.jpg,IMG/right_2017_06_28_00_57_04_610.jpg,0,0,0,28.54642
IMG/center_2017_06_28_00_57_04_692.jpg,IMG/left_2017_06_28_00_57_04_692.jpg,IMG/right_2017_06_28_00_57_04_692.jpg,0,0,0,28.31662
IMG/center_2017_06_28_00_57_04_777.jpg,IMG/left_2017_06_28_00_57_04_777.jpg,IMG/right_2017_06_28_00_57_04_777.jpg,0,0,0,28.03219
IMG/center_2017_06_28_00_57_04_856.jpg,IMG/left_2017_06_28_00_57_04_856.jpg,IMG/right_2017_06_28_00_57_04_856.jpg,-0.2,0,0,27.78951
IMG/center_2017_06_28_00_57_04_940.jpg,IMG/left_2017_06_28_00_57_04_940.jpg,IMG/right_2017_06_28_00_57_04_940.jpg,-0.4,0,0,27.47944
IMG/center_2017_06_28_00_57_05_027.jpg,IMG/left_2017_06_28_00_57_05_027.jpg,IMG/right_2017_06_28_00_57_05_027.jpg,-0.6000001,0,0,27.08674
IMG/center_2017_06_28_00_57_05_111.jpg,IMG/left_2017_06_28_00_57_05_111.jpg,IMG/right_2017_06_28_00_57_05_111.jpg,-0.8000001,0,0,26.61473
IMG/center_2017_06_28_00_57_05_198.jpg,IMG/left_2017_06_28_00_57_05_198.jpg,IMG/right_2017_06_28_00_57_05_198.jpg,0,0,0,26.1211
IMG/center_2017_06_28_00_57_05_285.jpg,IMG/left_2017_06_28_00_57_05_285.jpg,IMG/right_2017_06_28_00_57_05_285.jpg,0,0,0,25.86939
IMG/center_2017_06_28_00_57_05_378.jpg,IMG/left_2017_06_28_00_57_05_378.jpg,IMG/right_2017_06_28_00_57_05_378.jpg,0,0,0,25.5989
IMG/center_2017_06_28_00_57_05_463.jpg,IMG/left_2017_06_28_00_57_05_463.jpg,IMG/right_2017_06_28_00_57_05_463.jpg,0,0,0,25.39233
IMG/center_2017_06_28_00_57_05_558.jpg,IMG/left_2017_06_28_00_57_05_558.jpg,IMG/right_2017_06_28_00_57_05_558.jpg,0,0,0,25.13729
IMG/center_2017_06_28_00_57_05_644.jpg,IMG/left_2017_06_28_00_57_05_644.jpg,IMG/right_2017_06_28_00_57_05_644.jpg,0,0,0,24.93515
IMG/center_2017_06_28_00_57_05_739.jpg,IMG/left_2017_06_28_00_57_05_739.jpg,IMG/right_2017_06_28_00_57_05_739.jpg,0,0.190905,0,24.77275
IMG/center_2017_06_28_00_57_05_829.jpg,IMG/left_2017_06_28_00_57_05_829.jpg,IMG/right_2017_06_28_00_57_05_829.jpg,0,0.4621171,0,24.91793
IMG/center_2017_06_28_00_57_05_916.jpg,IMG/left_2017_06_28_00_57_05_916.jpg,IMG/right_2017_06_28_00_57_05_916.jpg,-0.25,0.7249321,0,25.35528
IMG/center_2017_06_28_00_57_05_987.jpg,IMG/left_2017_06_28_00_57_05_987.jpg,IMG/right_2017_06_28_00_57_05_987.jpg,-0.4,0.9362251,0,25.75806
IMG/center_2017_06_28_00_57_06_082.jpg,IMG/left_2017_06_28_00_57_06_082.jpg,IMG/right_2017_06_28_00_57_06_082.jpg,-0.6500001,0.811636,0,26.38934
IMG/center_2017_06_28_00_57_06_166.jpg,IMG/left_2017_06_28_00_57_06_166.jpg,IMG/right_2017_06_28_00_57_06_166.jpg,0,0.5576379,0,26.74435
IMG/center_2017_06_28_00_57_06_262.jpg,IMG/left_2017_06_28_00_57_06_262.jpg,IMG/right_2017_06_28_00_57_06_262.jpg,0,0.2689121,0,26.90868
IMG/center_2017_06_28_00_57_06_348.jpg,IMG/left_2017_06_28_00_57_06_348.jpg,IMG/right_2017_06_28_00_57_06_348.jpg,0,0.01284695,0,26.84948
IMG/center_2017_06_28_00_57_06_463.jpg,IMG/left_2017_06_28_00_57_06_463.jpg,IMG/right_2017_06_28_00_57_06_463.jpg,0,0.233058,0,26.67036
IMG/center_2017_06_28_00_57_06_544.jpg,IMG/left_2017_06_28_00_57_06_544.jpg,IMG/right_2017_06_28_00_57_06_544.jpg,0,0.4789651,0,26.81847
IMG/center_2017_06_28_00_57_06_622.jpg,IMG/left_2017_06_28_00_57_06_622.jpg,IMG/right_2017_06_28_00_57_06_622.jpg,-0.15,0.711597,0,27.18381
IMG/center_2017_06_28_00_57_06_710.jpg,IMG/left_2017_06_28_00_57_06_710.jpg,IMG/right_2017_06_28_00_57_06_710.jpg,-0.35,0.9750121,0,27.70291
IMG/center_2017_06_28_00_57_06_801.jpg,IMG/left_2017_06_28_00_57_06_801.jpg,IMG/right_2017_06_28_00_57_06_801.jpg,-0.6000001,0.8262819,0,28.37925
IMG/center_2017_06_28_00_57_06_891.jpg,IMG/left_2017_06_28_00_57_06_891.jpg,IMG/right_2017_06_28_00_57_06_891.jpg,-0.8000001,0.5553189,0,28.55937
IMG/center_2017_06_28_00_57_06_990.jpg,IMG/left_2017_06_28_00_57_06_990.jpg,IMG/right_2017_06_28_00_57_06_990.jpg,0,0.258079,0,28.44236
IMG/center_2017_06_28_00_57_07_058.jpg,IMG/left_2017_06_28_00_57_07_058.jpg,IMG/right_2017_06_28_00_57_07_058.jpg,0,0.05471498,0,28.28404
IMG/center_2017_06_28_00_57_07_149.jpg,IMG/left_2017_06_28_00_57_07_149.jpg,IMG/right_2017_06_28_00_57_07_149.jpg,0,0,0,28.06152
IMG/center_2017_06_28_00_57_07_241.jpg,IMG/left_2017_06_28_00_57_07_241.jpg,IMG/right_2017_06_28_00_57_07_241.jpg,0,0,0,27.77956
IMG/center_2017_06_28_00_57_07_333.jpg,IMG/left_2017_06_28_00_57_07_333.jpg,IMG/right_2017_06_28_00_57_07_333.jpg,-0.2,0,0,27.54377
IMG/center_2017_06_28_00_57_07_432.jpg,IMG/left_2017_06_28_00_57_07_432.jpg,IMG/right_2017_06_28_00_57_07_432.jpg,-0.45,0,0,27.15383
IMG/center_2017_06_28_00_57_07_498.jpg,IMG/left_2017_06_28_00_57_07_498.jpg,IMG/right_2017_06_28_00_57_07_498.jpg,-0.6500001,0,0,26.74757
IMG/center_2017_06_28_00_57_07_570.jpg,IMG/left_2017_06_28_00_57_07_570.jpg,IMG/right_2017_06_28_00_57_07_570.jpg,0,0,0,26.44155
IMG/center_2017_06_28_00_57_07_671.jpg,IMG/left_2017_06_28_00_57_07_671.jpg,IMG/right_2017_06_28_00_57_07_671.jpg,0,0,0,26.12352
IMG/center_2017_06_28_00_57_07_763.jpg,IMG/left_2017_06_28_00_57_07_763.jpg,IMG/right_2017_06_28_00_57_07_763.jpg,0,0,0,25.85502
IMG/center_2017_06_28_00_57_07_833.jpg,IMG/left_2017_06_28_00_57_07_833.jpg,IMG/right_2017_06_28_00_57_07_833.jpg,0,0,0,25.69802
IMG/center_2017_06_28_00_57_07_901.jpg,IMG/left_2017_06_28_00_57_07_901.jpg,IMG/right_2017_06_28_00_57_07_901.jpg,0,0,0,25.49117
IMG/center_2017_06_28_00_57_07_999.jpg,IMG/left_2017_06_28_00_57_07_999.jpg,IMG/right_2017_06_28_00_57_07_999.jpg,0,0,0,25.23522
IMG/center_2017_06_28_00_57_08_069.jpg,IMG/left_2017_06_28_00_57_08_069.jpg,IMG/right_2017_06_28_00_57_08_069.jpg,0,0,0,25.0829
IMG/center_2017_06_28_00_57_08_167.jpg,IMG/left_2017_06_28_00_57_08_167.jpg,IMG/right_2017_06_28_00_57_08_167.jpg,0,0.29373,0,24.98821
IMG/center_2017_06_28_00_57_08_236.jpg,IMG/left_2017_06_28_00_57_08_236.jpg,IMG/right_2017_06_28_00_57_08_236.jpg,0,0.500706,0,25.21362
IMG/center_2017_06_28_00_57_08_304.jpg,IMG/left_2017_06_28_00_57_08_304.jpg,IMG/right_2017_06_28_00_57_08_304.jpg,0,0.7043159,0,25.5133
IMG/center_2017_06_28_00_57_08_375.jpg,IMG/left_2017_06_28_00_57_08_375.jpg,IMG/right_2017_06_28_00_57_08_375.jpg,0,0.9157169,0,26.11788
IMG/center_2017_06_28_00_57_08_444.jpg,IMG/left_2017_06_28_00_57_08_444.jpg,IMG/right_2017_06_28_00_57_08_444.jpg,0,0.896785,0,26.62488
IMG/center_2017_06_28_00_57_08_510.jpg,IMG/left_2017_06_28_00_57_08_510.jpg,IMG/right_2017_06_28_00_57_08_510.jpg,0,0.6960011,0,27.07276
IMG/center_2017_06_28_00_57_08_580.jpg,IMG/left_2017_06_28_00_57_08_580.jpg,IMG/right_2017_06_28_00_57_08_580.jpg,0,0.487312,0,27.39376
IMG/center_2017_06_28_00_57_08_648.jpg,IMG/left_2017_06_28_00_57_08_648.jpg,IMG/right_2017_06_28_00_57_08_648.jpg,-0.05,0.283582,0,27.52879
IMG/center_2017_06_28_00_57_08_716.jpg,IMG/left_2017_06_28_00_57_08_716.jpg,IMG/right_2017_06_28_00_57_08_716.jpg,-0.25,0.08058703,0,27.42196
IMG/center_2017_06_28_00_57_08_786.jpg,IMG/left_2017_06_28_00_57_08_786.jpg,IMG/right_2017_06_28_00_57_08_786.jpg,-0.4,0,0,27.20276
IMG/center_2017_06_28_00_57_08_854.jpg,IMG/left_2017_06_28_00_57_08_854.jpg,IMG/right_2017_06_28_00_57_08_854.jpg,-0.6000001,0,0,26.81048
IMG/center_2017_06_28_00_57_08_926.jpg,IMG/left_2017_06_28_00_57_08_926.jpg,IMG/right_2017_06_28_00_57_08_926.jpg,-0.7500002,0,0,26.46576
IMG/center_2017_06_28_00_57_08_997.jpg,IMG/left_2017_06_28_00_57_08_997.jpg,IMG/right_2017_06_28_00_57_08_997.jpg,0,0,0,26.18781
IMG/center_2017_06_28_00_57_09_073.jpg,IMG/left_2017_06_28_00_57_09_073.jpg,IMG/right_2017_06_28_00_57_09_073.jpg,0,0,0,26.01772
IMG/center_2017_06_28_00_57_09_144.jpg,IMG/left_2017_06_28_00_57_09_144.jpg,IMG/right_2017_06_28_00_57_09_144.jpg,0,0,0,25.80344
IMG/center_2017_06_28_00_57_09_216.jpg,IMG/left_2017_06_28_00_57_09_216.jpg,IMG/right_2017_06_28_00_57_09_216.jpg,0,0,0,25.59497
IMG/center_2017_06_28_00_57_09_285.jpg,IMG/left_2017_06_28_00_57_09_285.jpg,IMG/right_2017_06_28_00_57_09_285.jpg,0,0,0,25.4403
IMG/center_2017_06_28_00_57_09_357.jpg,IMG/left_2017_06_28_00_57_09_357.jpg,IMG/right_2017_06_28_00_57_09_357.jpg,-0.2,0.215148,0,25.35672
IMG/center_2017_06_28_00_57_09_427.jpg,IMG/left_2017_06_28_00_57_09_427.jpg,IMG/right_2017_06_28_00_57_09_427.jpg,-0.35,0.4258529,0,25.39354
IMG/center_2017_06_28_00_57_09_499.jpg,IMG/left_2017_06_28_00_57_09_499.jpg,IMG/right_2017_06_28_00_57_09_499.jpg,-0.5500001,0.639579,0,25.59319
IMG/center_2017_06_28_00_57_09_571.jpg,IMG/left_2017_06_28_00_57_09_571.jpg,IMG/right_2017_06_28_00_57_09_571.jpg,-0.7,0.8580329,0,25.7898
IMG/center_2017_06_28_00_57_09_644.jpg,IMG/left_2017_06_28_00_57_09_644.jpg,IMG/right_2017_06_28_00_57_09_644.jpg,0,0.8517598,0,26.29371
IMG/center_2017_06_28_00_57_09_714.jpg,IMG/left_2017_06_28_00_57_09_714.jpg,IMG/right_2017_06_28_00_57_09_714.jpg,0,0.6401398,0,26.73661
IMG/center_2017_06_28_00_57_09_787.jpg,IMG/left_2017_06_28_00_57_09_787.jpg,IMG/right_2017_06_28_00_57_09_787.jpg,0,0.4208697,0,26.94592
IMG/center_2017_06_28_00_57_09_861.jpg,IMG/left_2017_06_28_00_57_09_861.jpg,IMG/right_2017_06_28_00_57_09_861.jpg,0,0.2003548,0,27.00148
IMG/center_2017_06_28_00_57_09_940.jpg,IMG/left_2017_06_28_00_57_09_940.jpg,IMG/right_2017_06_28_00_57_09_940.jpg,0,0,0,26.85023
IMG/center_2017_06_28_00_57_10_044.jpg,IMG/left_2017_06_28_00_57_10_044.jpg,IMG/right_2017_06_28_00_57_10_044.jpg,0,0,0,26.58612
IMG/center_2017_06_28_00_57_10_116.jpg,IMG/left_2017_06_28_00_57_10_116.jpg,IMG/right_2017_06_28_00_57_10_116.jpg,0,0.215334,0,26.51378
IMG/center_2017_06_28_00_57_10_185.jpg,IMG/left_2017_06_28_00_57_10_185.jpg,IMG/right_2017_06_28_00_57_10_185.jpg,0,0.4226341,0,26.60812
IMG/center_2017_06_28_00_57_10_255.jpg,IMG/left_2017_06_28_00_57_10_255.jpg,IMG/right_2017_06_28_00_57_10_255.jpg,0,0.6343231,0,26.93322
IMG/center_2017_06_28_00_57_10_330.jpg,IMG/left_2017_06_28_00_57_10_330.jpg,IMG/right_2017_06_28_00_57_10_330.jpg,0,0.8601151,0,27.32377
IMG/center_2017_06_28_00_57_10_403.jpg,IMG/left_2017_06_28_00_57_10_403.jpg,IMG/right_2017_06_28_00_57_10_403.jpg,0,1,0,28.03499
IMG/center_2017_06_28_00_57_10_472.jpg,IMG/left_2017_06_28_00_57_10_472.jpg,IMG/right_2017_06_28_00_57_10_472.jpg,0,1,0,28.58988
IMG/center_2017_06_28_00_57_10_543.jpg,IMG/left_2017_06_28_00_57_10_543.jpg,IMG/right_2017_06_28_00_57_10_543.jpg,0,1,0,29.32747
IMG/center_2017_06_28_00_57_10_630.jpg,IMG/left_2017_06_28_00_57_10_630.jpg,IMG/right_2017_06_28_00_57_10_630.jpg,-0.2,1,0,30.03968
IMG/center_2017_06_28_00_57_10_699.jpg,IMG/left_2017_06_28_00_57_10_699.jpg,IMG/right_2017_06_28_00_57_10_699.jpg,-0.4,1,0,30.15767
IMG/center_2017_06_28_00_57_10_767.jpg,IMG/left_2017_06_28_00_57_10_767.jpg,IMG/right_2017_06_28_00_57_10_767.jpg,0,0.898612,0,30.15502
IMG/center_2017_06_28_00_57_10_841.jpg,IMG/left_2017_06_28_00_57_10_841.jpg,IMG/right_2017_06_28_00_57_10_841.jpg,0,0.6766749,0,30.09619
